"siteID","date","hgDepositionUGM2","filename"
"VT99",2012-01-07,0.02717,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-01-10,0.00699,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-01-13,0.04742,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-01-17,0.01427,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-01-21,0.01747,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-01-27,0.05449,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-01-31,0.11113,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-02-05,0.00885,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-02-11,0.01516,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-02-15,0.00562,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-02-17,0.01011,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-02-20,0.06103,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-02-24,0.09795,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-02-27,0.02547,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-03-02,0.05079,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-03-05,0.01521,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-03-08,0.04306,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-03-12,0.02819,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-03-14,0.01157,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-03-17,0.19205,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-03-28,0.10366,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-03-31,0.00645,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-04-04,0.0256,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-04-08,0.12392,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-04-11,0.05211,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-04-15,0.00751,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-04-19,0.0668,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-04-24,0.07245,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-04-28,0.09984,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-01,0.03579,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-03,0.10855,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-07,0.16114,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-10,0.1274,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-13,0.0998,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-17,0.06488,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-21,0.08519,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-25,0.03862,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-05-28,0.18445,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-06-02,0.06598,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-06-06,0.05877,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-06-08,0.13541,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-06-12,0.12099,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-06-23,0.14118,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-06-27,0.16171,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-06-29,0.06492,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-07-02,0.07165,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-07-04,0.07807,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-07-10,0.08876,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-07-17,0.13237,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-07-21,0.40935,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-07-24,0.01617,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-07-26,0.04314,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-07-30,0.0038,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-08-04,0.06277,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-08-08,0.11596,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-08-10,0.13772,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-08-11,0.05013,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-08-14,0.02477,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-08-20,0.01422,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-08-26,0.07204,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-08-31,0.0405,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-09-04,0.155,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-09-07,0.044,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-09-10,0.00671,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-09-14,0.0147,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-09-17,0.04343,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-09-21,0.08734,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-09-25,0.07727,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-09-29,0.04801,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-10-05,0.23789,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-10-12,0.12012,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-10-19,0.08692,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-11-02,0.08095,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-11-09,0.1613,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-11-23,0.04925,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-11-30,0.1028,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-12-07,0.15027,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-12-14,0.03408,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-12-21,0.0955,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2012-12-28,0.07803,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-01-04,0.04121,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-01-11,0.03867,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-01-18,0.07402,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-01-25,0.01453,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-01-03,0.0619,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-01-10,0.0662,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-01-17,0.1359,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-02-01,0.12586,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-02-07,0.0282,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-02-08,0.09564,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-02-14,0.0983,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-02-21,0.11,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-02-22,0.07686,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-02-28,0.0621,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-03-01,0.08707,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-03-07,0.0746,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-03-08,0.08103,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-03-14,0.2731,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-03-15,0.06983,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-03-21,0.0555,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-03-22,0.03933,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-03-28,0.135,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-03-29,0.11131,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-04-04,0.0793,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-04-05,0.17183,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-04-11,0.1512,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-04-12,0.17351,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-04-18,0.224,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-04-19,0.1196,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-04-25,0.1294,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-04-26,0.0483,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-05-02,0.1877,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-05-09,0.0684,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-05-10,0.0463,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-05-16,0.185,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-05-17,0.12783,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-05-23,0.3064,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-05-24,0.88866,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-05-31,0.31215,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-06-07,0.22795,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-06-14,0.21521,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-06-21,0.28147,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-06-28,0.871,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-07-05,0.42892,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-07-12,0.02707,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-07-26,0.20472,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-08-09,0.18005,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-08-16,0.06589,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-08-23,0.13058,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-08-30,0.14362,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-09-06,0.10627,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-09-13,0.39776,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-09-20,0.04952,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-10-04,0.03541,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-10-11,0.03048,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-10-18,0.18399,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-10-25,0.06529,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-11-01,0.10483,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-11-08,0.15009,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-11-15,0.03517,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-11-22,0.03958,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-11-29,0.05893,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-12-06,0.06614,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-12-13,0.06665,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-12-20,0.41697,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2013-12-27,0.07841,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-05-30,0.10473,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-06-06,0.3908,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-06-13,0.24695,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-06-20,0.1341,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-06-27,0.23971,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-07-04,0.34625,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-07-11,0.23738,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-08-15,0.21139,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-08-22,0.03806,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-08-29,0.04145,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-09-05,0.2005,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-09-12,0.08677,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-09-19,0.05498,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-10-03,0.03631,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-10-10,0.05076,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-10-17,0.11843,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-10-24,0.17554,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-10-31,0.07551,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-11-07,0.08735,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-11-14,0.10843,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-11-21,0.05585,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-11-28,0.1685,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2014-12-05,0.04436,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-01-09,0.05974,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-01-16,0.02902,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-01-23,0.03945,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-05-01,0.02642,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-05-08,0.25745,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-05-15,0.09832,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-05-22,0.11201,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-05-29,0.42725,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-06-05,0.26104,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-06-12,0.34981,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-06-19,0.33299,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-06-26,0.08176,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-07-03,0.18656,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-07-10,0.05395,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-07-17,0.25067,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-07-24,0.26119,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-07-31,0.05232,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-08-07,0.03071,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-08-14,0.05652,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-08-21,0.16454,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-09-04,0.03738,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-09-11,0.19188,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-09-25,0.06259,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-10-02,0.1305,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-10-09,0.06428,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-10-16,0.15051,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-10-23,0.16923,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-10-30,0.13509,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-11-06,0.0173,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-11-13,0.08004,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-11-20,0.03056,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-11-27,0.04025,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-12-04,0.11881,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-12-11,0.02688,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-12-18,0.0541,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2015-12-25,0.17787,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-01-01,0.08267,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-01-08,0.06388,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-01-15,0.09548,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-01-22,0.04996,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-01-29,0.06204,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-02-05,0.07054,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-02-12,0.08164,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-02-19,0.19654,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-02-26,0.17703,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-03-04,0.08718,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-03-11,0.11259,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-03-18,0.04884,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-03-25,0.20038,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-04-01,0.08938,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-04-08,0.22173,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-04-15,0.12846,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-04-22,0.09729,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-04-29,0.06635,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-05-06,0.06062,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-05-13,0.24755,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-05-20,0.10275,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-05-27,0.15824,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-06-03,0.13425,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-06-10,0.30971,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-06-17,0.08265,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-06-24,0.09221,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-07-01,0.31492,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-07-08,0.55787,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-07-15,0.24721,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-07-22,0.36759,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-07-29,0.12713,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-08-05,0.01682,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-08-12,0.19521,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-08-19,0.16308,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-08-26,0.06703,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-09-02,0.07393,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-09-09,0.27603,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-09-16,0.06547,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-09-23,0.15528,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-09-30,0.01006,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-10-07,0.01814,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-10-14,0.02347,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-10-21,0.22158,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-10-28,0.20739,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-11-04,0.0692,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-11-11,0.03424,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-11-18,0.15466,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-11-25,0.09164,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-12-02,0.12317,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-12-09,0.04626,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-12-16,0.11477,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-12-23,0.07578,"PMRC Wet Deposition MDN Hg 2004-2016"
"VT99",2016-12-30,0.05596,"PMRC Wet Deposition MDN Hg 2004-2016"
